Shipping ID,Order ID,Order Date,Shipment Date,Shipment Mode,Shipment Company,Route ID,Delivery Date,Shipment Days,Fright,Status
2981,9201,22-04-2021,26-04-2021,Air,India Post,1007,16-05-2021,20,17723.62,Pending
3233,7713,14-04-2020,15-04-2020,Sea,FedEx,1001,07-05-2020,22,102715.66,Pending
4967,8622,27-09-2022,27-09-2022,Land,TNT Express,1001,18-10-2022,21,11736.33,Pending
4087,6668,01-12-2023,03-12-2023,Sea,TNT Express,1002,25-12-2023,22,123871.43,Delivered
1119,2533,08-09-2019,08-09-2019,Land,DHL,1006,01-10-2019,23,1002.28,Cancelled
9241,5325,06-06-2023,08-06-2023,Air,India Post,1007,07-07-2023,29,248478.38,Pending
7907,4796,27-11-2019,01-12-2019,Sea,DTDC,1003,23-12-2019,22,62973.82,Cancelled
2035,7919,05-12-2019,09-12-2019,Land,UPS,1001,06-01-2020,28,89235.67,Pending
4954,8025,16-07-2021,20-07-2021,Land,India Post,1007,19-08-2021,30,82517.69,Pending
1441,6237,10-07-2022,14-07-2022,Sea,DTDC,1003,09-08-2022,26,14443.76,Pending
3805,8822,29-01-2021,31-01-2021,Land,India Post,1008,24-02-2021,24,55636.6,In Transit
8211,3762,04-06-2023,04-06-2023,Sea,Aramex,1006,27-06-2023,23,68304.87,Delivered
2990,9905,27-05-2022,29-05-2022,Sea,DTDC,1003,23-06-2022,25,18572.04,In Transit
9397,3382,25-05-2023,29-05-2023,Land,FedEx,1010,18-06-2023,20,172361.89,Pending
7513,2183,08-06-2021,11-06-2021,Sea,FedEx,1005,05-07-2021,24,116185.23,In Transit
5220,8185,24-06-2021,27-06-2021,Sea,DTDC,1009,26-07-2021,29,53764.96,Pending
3238,9094,04-09-2021,05-09-2021,Air,FedEx,1008,26-09-2021,21,40825,Cancelled
2215,5225,22-10-2023,24-10-2023,Sea,Blue Dart,1007,16-11-2023,23,144350.44,Pending
5260,1013,09-01-2024,10-01-2024,Land,UPS,1004,01-02-2024,22,4506.53,Delivered
3768,7333,07-02-2022,09-02-2022,Sea,FedEx,1003,10-03-2022,29,58081.82,Pending
8014,9927,05-08-2020,06-08-2020,Sea,India Post,1006,29-08-2020,23,211022.61,In Transit
4014,9912,03-03-2021,04-03-2021,Air,FedEx,1003,01-04-2021,28,1485.87,In Transit
2989,8383,01-04-2023,02-04-2023,Land,DHL,1005,22-04-2023,20,5528.72,Delivered
7570,3725,31-03-2020,31-03-2020,Sea,DHL,1006,30-04-2020,30,331705.7,Pending
4415,1001,01-09-2019,02-09-2019,Air,Blue Dart,1006,01-10-2019,29,62592.75,In Transit
5711,9243,12-01-2021,13-01-2021,Air,India Post,1008,12-02-2021,30,17728.08,In Transit
4408,8598,31-08-2020,01-09-2020,Sea,UPS,1009,21-09-2020,20,235192.69,Cancelled
7276,9720,25-07-2021,26-07-2021,Land,DTDC,1005,23-08-2021,28,100049.45,Delivered
8410,1864,05-08-2022,05-08-2022,Air,DTDC,1005,01-09-2022,27,83412.71,Delivered
4958,5381,25-10-2020,29-10-2020,Land,DTDC,1002,18-11-2020,20,12592.14,In Transit
8775,8590,02-07-2020,06-07-2020,Sea,TNT Express,1009,04-08-2020,29,16252.74,In Transit
8241,4300,23-09-2019,26-09-2019,Land,DHL,1001,24-10-2019,28,152692.3,In Transit
5854,5862,04-06-2020,08-06-2020,Sea,UPS,1008,01-07-2020,23,3087.62,Cancelled
2123,5831,10-07-2020,12-07-2020,Air,DHL,1007,09-08-2020,28,141869.88,In Transit
8361,9165,25-12-2023,29-12-2023,Land,FedEx,1001,24-01-2024,26,67971.42,Delivered
7153,3973,02-10-2021,02-10-2021,Sea,India Post,1003,01-11-2021,30,25535.89,Cancelled
4529,8885,06-05-2021,08-05-2021,Air,Aramex,1009,06-06-2021,29,48520.98,In Transit
3754,8494,13-04-2020,13-04-2020,Sea,UPS,1006,04-05-2020,21,28347.62,Cancelled
2526,7192,08-04-2021,08-04-2021,Land,FedEx,1007,01-05-2021,23,676036.85,Delivered
4103,9234,09-01-2023,12-01-2023,Land,Blue Dart,1010,07-02-2023,26,191946.54,Delivered
6156,6124,04-11-2023,04-11-2023,Land,DHL,1009,29-11-2023,25,13073.28,In Transit
3666,6642,21-05-2020,25-05-2020,Air,UPS,1004,23-06-2020,29,69125.62,In Transit
4437,3758,19-12-2023,19-12-2023,Air,FedEx,1001,10-01-2024,22,5398.51,In Transit
3216,2244,10-01-2022,12-01-2022,Sea,TNT Express,1003,04-02-2022,23,29310.62,In Transit
9997,2247,31-03-2020,31-03-2020,Air,Blue Dart,1001,23-04-2020,23,11276.6,Cancelled
1837,4273,13-02-2023,16-02-2023,Air,DTDC,1001,16-03-2023,28,6112.27,Pending
7150,6540,18-03-2021,18-03-2021,Sea,TNT Express,1007,07-04-2021,20,62784.53,Delivered
3111,5967,02-06-2022,06-06-2022,Sea,FedEx,1006,30-06-2022,24,804449.16,Cancelled
9187,1128,17-12-2021,21-12-2021,Land,Blue Dart,1008,14-01-2022,24,3594.69,In Transit
8353,1818,20-02-2021,20-02-2021,Air,FedEx,1002,18-03-2021,26,5222.64,In Transit
7360,4042,24-11-2022,27-11-2022,Land,FedEx,1007,25-12-2022,28,80698.2,Cancelled
1295,7637,10-12-2023,14-12-2023,Land,DTDC,1002,11-01-2024,28,183964.58,Delivered
4511,6348,24-08-2020,26-08-2020,Land,India Post,1010,22-09-2020,27,71529.92,Cancelled
2288,5447,16-12-2020,20-12-2020,Sea,DHL,1003,12-01-2021,23,45938.81,Delivered
3322,1599,24-07-2021,24-07-2021,Air,DHL,1002,23-08-2021,30,115188.67,Delivered
8869,7115,20-10-2022,24-10-2022,Sea,India Post,1006,19-11-2022,26,235028.4,Cancelled
1487,4179,15-06-2020,17-06-2020,Land,TNT Express,1010,17-07-2020,30,373035.4,Delivered
9662,2103,01-02-2024,04-02-2024,Land,FedEx,1005,03-03-2024,28,13764.75,Delivered
3714,2141,03-06-2022,07-06-2022,Air,India Post,1004,03-07-2022,26,390375.83,Cancelled
7418,4993,16-12-2020,19-12-2020,Air,Blue Dart,1001,16-01-2021,28,9339.18,In Transit
2354,9284,02-03-2022,06-03-2022,Air,FedEx,1008,27-03-2022,21,174866.56,In Transit
6275,5073,11-02-2022,14-02-2022,Air,DHL,1004,08-03-2022,22,110179.1,In Transit
5013,6228,31-10-2019,31-10-2019,Air,UPS,1001,26-11-2019,26,49.79,Cancelled
7011,5164,17-05-2020,17-05-2020,Air,FedEx,1002,11-06-2020,25,116805.85,In Transit
9044,4920,24-01-2020,25-01-2020,Air,DHL,1008,17-02-2020,23,12336.56,In Transit
4975,1593,02-03-2024,04-03-2024,Air,DHL,1010,29-03-2024,25,144168.79,Pending
3163,5811,04-03-2021,05-03-2021,Air,Aramex,1004,30-03-2021,25,19932.81,Delivered
3220,3524,19-01-2022,23-01-2022,Air,DTDC,1006,22-02-2022,30,78349.45,Delivered
6611,1464,05-06-2021,09-06-2021,Land,Aramex,1010,02-07-2021,23,822.96,In Transit
3296,4012,10-10-2020,10-10-2020,Air,India Post,1003,07-11-2020,28,30596.15,Cancelled
8011,8570,16-11-2021,16-11-2021,Land,TNT Express,1005,10-12-2021,24,61022.96,Cancelled
1517,9829,05-02-2024,09-02-2024,Sea,DTDC,1010,07-03-2024,27,12309.36,In Transit
8460,5827,24-10-2019,27-10-2019,Land,DTDC,1007,17-11-2019,21,3146.4,Pending
7232,9060,07-12-2022,10-12-2022,Land,UPS,1005,06-01-2023,27,9037.27,Delivered
9223,3895,13-06-2020,13-06-2020,Air,Blue Dart,1003,04-07-2020,21,2237.89,Pending
4375,4322,10-02-2024,10-02-2024,Sea,Blue Dart,1002,01-03-2024,20,14526.82,Delivered
4897,2719,16-07-2024,20-07-2024,Air,UPS,1009,15-08-2024,26,207996.32,In Transit
5523,1279,17-06-2024,19-06-2024,Land,FedEx,1008,17-07-2024,28,133993.09,Cancelled
8764,6270,23-06-2021,25-06-2021,Sea,TNT Express,1010,17-07-2021,22,62740.16,Pending
8270,6250,12-12-2020,16-12-2020,Sea,DHL,1003,14-01-2021,29,5738.49,Delivered
8606,3880,24-07-2020,28-07-2020,Sea,Aramex,1008,18-08-2020,21,289444.54,Cancelled
9330,2486,14-11-2021,18-11-2021,Air,UPS,1002,10-12-2021,22,15577.77,Pending
1462,9991,18-07-2024,18-07-2024,Sea,Aramex,1006,17-08-2024,30,22415.69,Pending
7516,4728,28-01-2024,28-01-2024,Air,FedEx,1003,21-02-2024,24,77933.65,Cancelled
7088,4810,21-02-2023,22-02-2023,Land,FedEx,1010,22-03-2023,28,148262.38,In Transit
7196,6148,02-01-2020,03-01-2020,Sea,Aramex,1002,31-01-2020,28,6112.4,Cancelled
4832,6903,31-07-2024,02-08-2024,Land,DTDC,1002,29-08-2024,27,488.39,Cancelled
9235,1217,14-08-2020,18-08-2020,Air,FedEx,1007,11-09-2020,24,7690.09,In Transit
9808,3599,03-02-2024,05-02-2024,Air,Blue Dart,1006,01-03-2024,25,86982.14,In Transit
9630,2158,02-04-2021,04-04-2021,Land,India Post,1006,27-04-2021,23,28324.36,Pending
2040,1688,07-07-2024,10-07-2024,Sea,DTDC,1004,09-08-2024,30,103762.77,Delivered
5306,1034,26-10-2023,29-10-2023,Sea,UPS,1001,26-11-2023,28,28072.31,Pending
1521,1498,05-04-2022,06-04-2022,Sea,FedEx,1003,28-04-2022,22,17968.16,Cancelled
3945,2392,10-04-2022,13-04-2022,Land,DTDC,1008,09-05-2022,26,5363.81,Cancelled
3920,4471,29-12-2023,29-12-2023,Air,TNT Express,1005,27-01-2024,29,208408.58,Delivered
4532,6111,09-08-2023,13-08-2023,Sea,Aramex,1009,10-09-2023,28,35178.27,Delivered
1061,5557,06-05-2024,10-05-2024,Land,Blue Dart,1010,02-06-2024,23,52709.56,Delivered
4530,1652,07-06-2023,07-06-2023,Air,FedEx,1005,05-07-2023,28,9246.13,Pending
5676,9339,13-10-2020,15-10-2020,Air,DHL,1002,13-11-2020,29,6986.8,In Transit
6296,5005,25-10-2021,28-10-2021,Land,FedEx,1007,22-11-2021,25,151811.23,Pending
9155,1206,17-05-2020,17-05-2020,Air,Aramex,1010,15-06-2020,29,8473.92,Pending
6971,9540,21-06-2023,24-06-2023,Air,FedEx,1009,24-07-2023,30,3848.45,Pending
3820,4541,13-07-2021,13-07-2021,Sea,Aramex,1010,07-08-2021,25,37813.26,Pending
7789,5467,03-10-2023,07-10-2023,Air,DTDC,1004,04-11-2023,28,221362.9,Cancelled
6350,3116,12-11-2023,12-11-2023,Land,DHL,1003,05-12-2023,23,133343.11,Cancelled
8322,6459,27-02-2023,03-03-2023,Land,Aramex,1007,26-03-2023,23,3008.43,Pending
6185,7666,02-12-2022,04-12-2022,Land,DTDC,1006,26-12-2022,22,362229.61,Delivered
1405,3796,07-09-2023,10-09-2023,Land,DHL,1004,01-10-2023,21,8060.08,Pending
8701,8143,19-02-2024,23-02-2024,Sea,DTDC,1004,16-03-2024,22,111709.84,Delivered
1409,2963,17-07-2021,18-07-2021,Sea,FedEx,1005,08-08-2021,21,43989.78,Pending
9770,9089,17-10-2019,21-10-2019,Air,India Post,1010,19-11-2019,29,7673.6,Delivered
7253,5525,23-10-2022,24-10-2022,Sea,UPS,1003,16-11-2022,23,255972.93,In Transit
8984,2009,28-08-2019,30-08-2019,Land,Blue Dart,1005,19-09-2019,20,3745.43,Pending
2171,6000,03-11-2020,07-11-2020,Sea,DTDC,1010,05-12-2020,28,178236.93,Delivered
7155,8904,26-01-2024,29-01-2024,Air,DTDC,1010,19-02-2024,21,23170.52,In Transit
7963,8696,06-07-2023,06-07-2023,Land,DTDC,1007,01-08-2023,26,89235.47,In Transit
2982,4507,21-03-2020,24-03-2020,Air,FedEx,1010,23-04-2020,30,74036.13,In Transit
9133,6473,24-10-2019,26-10-2019,Sea,Blue Dart,1004,18-11-2019,23,2763.46,Cancelled
4191,6188,16-01-2023,17-01-2023,Land,India Post,1008,15-02-2023,29,24154.59,Cancelled
5051,3622,09-09-2019,13-09-2019,Air,TNT Express,1003,04-10-2019,21,16018.46,In Transit
3270,5378,10-08-2021,11-08-2021,Air,FedEx,1001,10-09-2021,30,16650.78,In Transit
6721,2369,08-06-2021,09-06-2021,Sea,DTDC,1003,05-07-2021,26,2166.99,Cancelled
1736,7973,23-11-2020,26-11-2020,Air,Aramex,1001,17-12-2020,21,9007.58,In Transit
3378,9867,10-09-2021,12-09-2021,Sea,DTDC,1004,10-10-2021,28,250925.02,Pending
3861,1151,13-02-2023,16-02-2023,Sea,India Post,1002,11-03-2023,23,349148.84,Cancelled
8235,3536,07-06-2020,11-06-2020,Land,Blue Dart,1010,09-07-2020,28,239628.32,Cancelled
9916,4586,09-06-2024,09-06-2024,Land,DTDC,1009,03-07-2024,24,104116.26,In Transit
5312,5087,06-11-2019,10-11-2019,Air,India Post,1004,02-12-2019,22,8649.35,In Transit
6574,7509,11-01-2024,11-01-2024,Sea,FedEx,1010,08-02-2024,28,81980.72,Pending
9293,2943,11-06-2020,11-06-2020,Air,UPS,1004,08-07-2020,27,277253.97,In Transit
3719,3721,06-08-2024,08-08-2024,Sea,DTDC,1004,07-09-2024,30,198.16,Pending
4774,2041,06-10-2022,09-10-2022,Sea,DTDC,1005,02-11-2022,24,52.29,Pending
9443,3069,04-09-2019,07-09-2019,Air,FedEx,1002,05-10-2019,28,125767.05,In Transit
2261,8970,05-06-2021,06-06-2021,Sea,UPS,1003,03-07-2021,27,1987.58,Pending
9036,3209,27-10-2019,27-10-2019,Air,TNT Express,1005,23-11-2019,27,2251.82,Pending
3828,9164,07-10-2022,11-10-2022,Sea,Aramex,1005,05-11-2022,25,41421.18,Cancelled
9074,8999,13-05-2020,16-05-2020,Air,UPS,1010,09-06-2020,24,419926,In Transit
7435,1190,12-08-2023,16-08-2023,Land,DTDC,1009,06-09-2023,21,514.63,In Transit
7538,9468,23-11-2023,23-11-2023,Land,India Post,1006,20-12-2023,27,2110.41,Pending
2590,6491,05-02-2021,07-02-2021,Land,DTDC,1006,04-03-2021,25,298576.39,Delivered
7018,3765,27-05-2020,29-05-2020,Air,Aramex,1009,25-06-2020,27,17112.56,Pending
3520,9886,21-02-2020,22-02-2020,Sea,FedEx,1007,13-03-2020,20,170678.29,Pending
7062,4868,27-12-2021,29-12-2021,Air,TNT Express,1002,24-01-2022,26,11468.84,Cancelled
6005,4994,27-06-2020,29-06-2020,Land,DHL,1004,20-07-2020,21,43740.91,In Transit
9362,8121,09-12-2021,10-12-2021,Air,TNT Express,1002,01-01-2022,22,2192.96,Pending
5418,4769,07-09-2020,11-09-2020,Air,DTDC,1001,11-10-2020,30,116419.16,Cancelled
7843,7500,24-02-2020,24-02-2020,Land,DTDC,1008,20-03-2020,25,21856.57,In Transit
2484,2537,25-07-2021,28-07-2021,Sea,UPS,1006,25-08-2021,28,1115.42,Pending
8964,8044,19-12-2022,22-12-2022,Land,DHL,1001,20-01-2023,29,21497.99,Pending
5318,9467,07-09-2020,08-09-2020,Sea,TNT Express,1009,06-10-2020,28,31153.47,Pending
6206,3792,01-06-2021,03-06-2021,Land,India Post,1004,25-06-2021,22,16309.48,Cancelled
6856,5799,15-10-2023,17-10-2023,Land,Aramex,1004,06-11-2023,20,56508.84,In Transit
6987,3184,06-12-2023,08-12-2023,Air,FedEx,1009,28-12-2023,20,13275.51,Delivered
5397,3188,08-01-2024,09-01-2024,Sea,DTDC,1002,03-02-2024,25,40164.45,Delivered
6149,1060,15-03-2024,19-03-2024,Air,TNT Express,1006,16-04-2024,28,23050.39,Pending
3605,1983,01-12-2022,02-12-2022,Sea,DTDC,1003,24-12-2022,22,26774.28,Pending
3384,7654,15-03-2023,16-03-2023,Sea,TNT Express,1006,07-04-2023,22,25698.07,In Transit
1437,5334,04-09-2021,05-09-2021,Sea,DTDC,1009,26-09-2021,21,5875.47,Delivered
2812,8575,12-06-2024,14-06-2024,Air,Aramex,1006,14-07-2024,30,17820.63,Cancelled
2285,8481,06-03-2020,09-03-2020,Land,DHL,1008,08-04-2020,30,100942.21,Cancelled
8074,1326,02-11-2019,03-11-2019,Sea,Blue Dart,1007,01-12-2019,28,1460.11,Pending
9621,3584,12-05-2023,16-05-2023,Land,India Post,1005,09-06-2023,24,13260.42,Pending
1963,5728,24-02-2020,28-02-2020,Land,DHL,1007,19-03-2020,20,26756.75,Cancelled
4445,8034,29-12-2019,30-12-2019,Sea,Blue Dart,1008,26-01-2020,27,3620.63,Delivered
3241,3785,15-03-2024,18-03-2024,Sea,DTDC,1005,13-04-2024,26,49902.68,Delivered
8221,2429,15-12-2021,18-12-2021,Air,Blue Dart,1002,08-01-2022,21,8098.84,Delivered
7589,2845,16-07-2024,19-07-2024,Air,FedEx,1004,13-08-2024,25,17410.69,Cancelled
9054,6965,26-07-2021,26-07-2021,Sea,UPS,1010,23-08-2021,28,13379.38,Delivered
9979,9690,18-09-2023,19-09-2023,Air,TNT Express,1005,11-10-2023,22,29630.93,In Transit
8684,6674,21-12-2022,24-12-2022,Sea,Blue Dart,1002,15-01-2023,22,44259.36,In Transit
7768,2129,10-11-2022,14-11-2022,Sea,UPS,1006,07-12-2022,23,3763.75,Pending
4118,3050,19-04-2020,23-04-2020,Sea,Aramex,1008,22-05-2020,29,9793.76,In Transit
7154,6318,10-07-2023,13-07-2023,Sea,Aramex,1001,12-08-2023,30,7808.97,In Transit
7209,6893,04-10-2021,04-10-2021,Sea,Aramex,1008,27-10-2021,23,103.32,In Transit
6929,5816,03-06-2020,03-06-2020,Sea,TNT Express,1003,28-06-2020,25,32245.03,In Transit
8048,3621,26-05-2024,26-05-2024,Air,India Post,1004,20-06-2024,25,22968.17,Delivered
5639,9921,08-10-2021,12-10-2021,Sea,DTDC,1008,01-11-2021,20,22542.32,In Transit
7984,8530,26-10-2023,28-10-2023,Land,DHL,1003,25-11-2023,28,23299.44,Delivered
8988,2050,04-09-2023,06-09-2023,Sea,India Post,1004,04-10-2023,28,163307.72,Pending
6537,1069,06-05-2020,08-05-2020,Air,DTDC,1005,03-06-2020,26,16057.5,Cancelled
7717,6129,29-10-2019,01-11-2019,Land,Blue Dart,1004,30-11-2019,29,5101.28,Cancelled
4882,4675,12-05-2020,12-05-2020,Land,FedEx,1008,01-06-2020,20,19018.42,Delivered
4509,1299,06-03-2024,09-03-2024,Air,FedEx,1006,03-04-2024,25,15455.83,Pending
2603,9030,07-10-2019,09-10-2019,Land,DTDC,1004,30-10-2019,21,128193.32,In Transit
4646,6606,25-08-2021,28-08-2021,Air,Blue Dart,1003,21-09-2021,24,35991.5,In Transit
3096,8932,21-08-2023,21-08-2023,Air,DTDC,1003,11-09-2023,21,379.52,Pending
9851,4132,04-09-2023,08-09-2023,Land,DTDC,1009,29-09-2023,21,2630.41,Pending
5699,4939,13-03-2021,16-03-2021,Sea,Aramex,1003,15-04-2021,30,51126.14,Delivered
2274,5202,24-10-2023,25-10-2023,Air,TNT Express,1006,18-11-2023,24,4767.25,In Transit
1184,2912,04-03-2022,05-03-2022,Air,FedEx,1007,28-03-2022,23,817.82,Delivered
4650,9430,24-02-2020,27-02-2020,Land,DTDC,1001,23-03-2020,25,5837.06,Pending
8067,7592,30-12-2019,01-01-2020,Land,Blue Dart,1005,27-01-2020,26,86657.91,Delivered
5881,1882,13-11-2019,16-11-2019,Land,India Post,1005,09-12-2019,23,2264.76,Delivered
1086,3236,08-05-2020,11-05-2020,Air,FedEx,1006,08-06-2020,28,8958.81,Pending
8023,6692,08-10-2023,10-10-2023,Air,DTDC,1003,01-11-2023,22,398221.32,Delivered
7205,7312,13-11-2020,14-11-2020,Land,UPS,1005,13-12-2020,29,410167.06,In Transit
5792,8960,03-01-2024,04-01-2024,Sea,TNT Express,1006,26-01-2024,22,14567.9,In Transit
6554,6208,03-04-2024,04-04-2024,Land,TNT Express,1002,24-04-2024,20,14018.16,Pending
9994,3493,28-09-2020,02-10-2020,Land,DTDC,1003,30-10-2020,28,144092.31,Delivered
3913,8826,07-02-2021,08-02-2021,Air,FedEx,1006,05-03-2021,25,37069.05,Pending
5527,9440,19-08-2022,21-08-2022,Land,TNT Express,1002,12-09-2022,22,5159.6,Delivered
8588,6793,19-02-2020,23-02-2020,Land,TNT Express,1006,22-03-2020,28,104848.19,Cancelled
8565,7744,12-03-2024,13-03-2024,Air,UPS,1007,12-04-2024,30,2088.62,Pending
6227,8252,07-02-2024,10-02-2024,Land,DTDC,1006,02-03-2024,21,4447.71,Cancelled
7568,4477,23-08-2021,23-08-2021,Sea,India Post,1008,17-09-2021,25,151099.21,Pending
1343,1875,11-01-2023,12-01-2023,Sea,Blue Dart,1009,01-02-2023,20,24128.18,In Transit
7384,3972,23-03-2022,27-03-2022,Land,TNT Express,1009,20-04-2022,24,973.35,In Transit
5380,4082,04-10-2020,05-10-2020,Land,FedEx,1010,28-10-2020,23,227752.84,Delivered
9508,6070,22-07-2024,24-07-2024,Sea,Blue Dart,1010,14-08-2024,21,2113,Delivered
4491,8103,11-03-2020,13-03-2020,Air,Blue Dart,1007,06-04-2020,24,7709.79,Delivered
3832,5826,04-06-2021,05-06-2021,Land,Blue Dart,1005,30-06-2021,25,167065.53,Delivered
8157,9112,13-06-2021,15-06-2021,Sea,TNT Express,1004,05-07-2021,20,4868.34,Cancelled
4021,7542,24-02-2024,26-02-2024,Land,India Post,1002,23-03-2024,26,112722.5,In Transit
5541,5486,07-12-2020,08-12-2020,Land,India Post,1004,29-12-2020,21,107957.55,Delivered
4077,3696,23-04-2020,23-04-2020,Air,Blue Dart,1002,18-05-2020,25,909.56,In Transit
7012,3654,12-03-2020,14-03-2020,Air,India Post,1003,07-04-2020,24,5262.34,Pending
2960,7591,31-05-2024,31-05-2024,Air,DTDC,1001,20-06-2024,20,20332.04,Pending
1494,2200,05-01-2023,09-01-2023,Air,FedEx,1003,30-01-2023,21,3487.82,In Transit
8373,8685,03-09-2019,03-09-2019,Land,FedEx,1008,03-10-2019,30,20060.62,Delivered
3617,8625,21-01-2024,21-01-2024,Land,TNT Express,1005,13-02-2024,23,7100.11,Cancelled
1995,4878,01-03-2022,04-03-2022,Land,Blue Dart,1008,01-04-2022,28,12847.04,Pending
3862,9766,28-11-2023,29-11-2023,Air,UPS,1005,27-12-2023,28,51620.98,Cancelled
2451,2795,21-07-2022,21-07-2022,Sea,DHL,1005,13-08-2022,23,2643.46,In Transit
4947,2249,03-08-2022,07-08-2022,Air,FedEx,1010,27-08-2022,20,10462.91,Pending
7743,6068,15-03-2022,18-03-2022,Land,Blue Dart,1005,07-04-2022,20,87696.02,Delivered
2167,2434,16-03-2024,20-03-2024,Land,India Post,1009,17-04-2024,28,17625.23,Cancelled
5480,3275,28-12-2020,30-12-2020,Land,Blue Dart,1005,20-01-2021,21,983.97,Delivered
1038,4069,20-12-2023,23-12-2023,Air,India Post,1009,13-01-2024,21,76907.08,Delivered
5273,4083,15-04-2021,18-04-2021,Land,India Post,1009,12-05-2021,24,5304.52,Cancelled
1812,9272,03-03-2023,05-03-2023,Air,DHL,1002,27-03-2023,22,42407.03,Pending
2872,3226,16-08-2020,17-08-2020,Land,UPS,1001,07-09-2020,21,33061.01,Cancelled
8179,7804,25-09-2022,26-09-2022,Air,TNT Express,1004,22-10-2022,26,13086.48,Cancelled
6246,3530,02-12-2022,02-12-2022,Air,Aramex,1005,23-12-2022,21,124702.98,In Transit
9502,9704,09-12-2021,11-12-2021,Air,DTDC,1007,07-01-2022,27,34880.22,Delivered
6375,3790,02-10-2021,06-10-2021,Air,FedEx,1001,30-10-2021,24,5975.29,Pending
3513,1349,04-01-2024,05-01-2024,Air,UPS,1007,25-01-2024,20,40508.81,In Transit
1268,3173,07-09-2019,09-09-2019,Land,TNT Express,1006,03-10-2019,24,278226.74,Delivered
3396,9983,24-04-2024,26-04-2024,Air,TNT Express,1007,26-05-2024,30,3903.8,Pending
4500,7448,10-03-2021,10-03-2021,Land,Aramex,1006,03-04-2021,24,490610.4,Delivered
2807,5773,04-07-2023,06-07-2023,Air,DHL,1006,05-08-2023,30,46914.99,Cancelled
7226,9065,08-11-2022,12-11-2022,Land,Blue Dart,1007,05-12-2022,23,179289.93,Cancelled
3044,6444,14-08-2020,16-08-2020,Air,India Post,1010,06-09-2020,21,127188.77,In Transit
6691,5899,23-08-2020,25-08-2020,Sea,DTDC,1008,24-09-2020,30,36753.02,Delivered
3363,5659,30-03-2023,03-04-2023,Sea,TNT Express,1004,30-04-2023,27,254371.42,In Transit
6643,2503,11-07-2020,11-07-2020,Sea,Aramex,1006,05-08-2020,25,26745.36,Pending
8983,5270,14-07-2024,15-07-2024,Land,India Post,1002,06-08-2024,22,5554.23,In Transit
5770,6760,14-02-2021,16-02-2021,Air,TNT Express,1008,10-03-2021,22,114702.56,Cancelled
5517,8945,05-12-2023,06-12-2023,Sea,Blue Dart,1001,01-01-2024,26,116302.36,Delivered
3563,8770,29-05-2024,01-06-2024,Sea,Aramex,1009,27-06-2024,26,12714.45,In Transit
8356,5149,31-07-2024,02-08-2024,Air,UPS,1006,23-08-2024,21,10008.86,Delivered
5208,5320,01-09-2021,04-09-2021,Land,DTDC,1009,04-10-2021,30,65516.13,Delivered
4380,5611,29-06-2024,29-06-2024,Sea,India Post,1007,19-07-2024,20,332.94,In Transit
7208,1711,06-04-2022,07-04-2022,Land,DTDC,1004,28-04-2022,21,28807.04,Pending
6723,3341,10-01-2022,14-01-2022,Air,India Post,1004,03-02-2022,20,25480.5,Pending
6604,5790,14-01-2022,14-01-2022,Air,India Post,1002,07-02-2022,24,29211.15,In Transit
1611,3720,07-04-2023,08-04-2023,Sea,DHL,1005,28-04-2023,20,11020.37,In Transit
3959,8690,04-05-2021,04-05-2021,Air,Aramex,1002,27-05-2021,23,255.99,Cancelled
7112,9828,06-07-2020,07-07-2020,Sea,India Post,1004,02-08-2020,26,8405.54,Delivered
2377,7870,12-04-2024,14-04-2024,Air,DHL,1006,08-05-2024,24,3158.64,Pending
6768,8595,25-11-2021,28-11-2021,Sea,UPS,1005,19-12-2021,21,94049.08,In Transit
7502,6610,20-05-2021,24-05-2021,Land,Blue Dart,1006,23-06-2021,30,58299.59,Cancelled
8203,3154,28-10-2022,29-10-2022,Land,DHL,1006,25-11-2022,27,8076.38,Pending
9882,3949,11-10-2022,12-10-2022,Sea,UPS,1010,07-11-2022,26,298.53,Delivered
3997,6509,07-05-2022,11-05-2022,Land,Aramex,1007,31-05-2022,20,35142.4,Cancelled
3590,2251,26-03-2024,30-03-2024,Land,India Post,1006,29-04-2024,30,35738.39,In Transit
5291,3012,26-04-2021,27-04-2021,Land,TNT Express,1002,23-05-2021,26,264168.95,In Transit
1509,2053,11-09-2020,11-09-2020,Land,FedEx,1008,06-10-2020,25,185.59,Pending
6548,4668,10-03-2023,11-03-2023,Land,DHL,1004,06-04-2023,26,1017.66,In Transit
4716,6009,06-08-2023,10-08-2023,Sea,Aramex,1002,31-08-2023,21,118600.51,Delivered
9515,1667,17-11-2021,19-11-2021,Land,Blue Dart,1009,09-12-2021,20,16708.59,Delivered
6996,3715,12-06-2022,16-06-2022,Land,FedEx,1001,14-07-2022,28,4898.65,In Transit
1159,9613,08-04-2022,12-04-2022,Air,DTDC,1004,08-05-2022,26,179348.83,In Transit
9601,1083,01-08-2022,04-08-2022,Air,Aramex,1004,01-09-2022,28,1379.28,Delivered
6298,5614,19-10-2019,20-10-2019,Sea,Aramex,1007,19-11-2019,30,3932.25,In Transit
8806,4426,25-03-2023,25-03-2023,Land,DTDC,1001,24-04-2023,30,33007.99,Delivered
2450,5350,09-01-2023,12-01-2023,Sea,India Post,1005,02-02-2023,21,715.53,Cancelled
9025,7296,29-12-2019,01-01-2020,Land,Aramex,1006,25-01-2020,24,190934.71,Cancelled
